1.274160451331641525e+03 -1.048808144432252188e-17 2.768505072829154291e-18
1.274180885618960019e+03 -8.472366371180163441e-18 2.766795825374437239e-18
1.274201319805812091e+03 -9.521132314435064102e-18 2.767438892473266447e-18
1.274221754192658409e+03 -3.185974968303463778e-18 2.767489576771032168e-18
1.274242188479278411e+03 -7.707271201497458453e-18 2.767423810108505411e-18
1.274262622665664821e+03 -3.993447352201448807e-18 2.767232688498302634e-18
1.274283057051812648e+03 -1.181736778257110376e-17 2.766594961756664757e-18
1.274303491337734158e+03 -5.461143124876528732e-18 2.765692957464853985e-18
1.274323925523422076e+03 -6.103112357524297562e-18 2.766076921386599895e-18
1.274344359909104242e+03 -1.193408190417477153e-17 2.765569250956833323e-18
1.274364794094559329e+03 -1.027537525734209194e-17 2.765643594903965214e-18
1.274385228479543002e+03 -1.245020856469637324e-17 2.765646242808524716e-18
1.274405662764533190e+03 -1.210817202780210820e-17 2.764632216195935057e-18
1.274426096949289786e+03 -8.590324329287135919e-18 2.765416789369204956e-18
1.274446531333815074e+03 -1.342485052055357715e-17 2.764121332972262724e-18
1.274466965618332324e+03 -1.265660188091686410e-17 2.764786118983902672e-18
1.274487399802390428e+03 -1.899993874525966016e-17 2.763508718463117038e-18
1.274507834186209948e+03 -9.366016069232641674e-18 2.764722903221350409e-18
1.274528268470035982e+03 -8.946170180392152959e-18 2.764071083863026388e-18
1.274548702753629186e+03 -9.482560178118324534e-18 2.764075800072027757e-18
1.274569137036989559e+03 -1.036294720719326821e-17 2.763285377062724682e-18
1.274589571319876995e+03 -5.785075981944611213e-18 2.764299919160589726e-18
1.274610005703005299e+03 -1.336736479284368605e-17 2.763596283227736120e-18
1.274630439885659143e+03 -1.116542845314609637e-17 2.763968557854137478e-18
1.274650874168088194e+03 -1.576727939321248557e-17 2.763421915947838823e-18
1.274671308550518006e+03 -1.051561631055120960e-17 2.764719578006961786e-18
1.274691742732480634e+03 -8.817602175734830980e-18 2.764341320182402384e-18
1.274712177014436747e+03 -8.089142027536467822e-18 2.764712312977414796e-18
1.274732611396168068e+03 -5.751885319507797067e-18 2.765611447015521274e-18
1.274753045677658520e+03 -5.055381399175934858e-18 2.765990277476093409e-18
1.274773479858922656e+03 -2.843216386525667582e-18 2.766146185970410206e-18
1.274793914239955484e+03 -1.601835039900122437e-18 2.766029283060337903e-18
1.274814348520747444e+03 -4.682829589998411712e-18 2.767078909651786660e-18
1.274855217081880255e+03 3.582500334445759812e-18 2.767822132646083436e-18
1.274875651361973723e+03 9.028051781744538397e-18 2.768500187246992266e-18
1.274896085742075229e+03 6.900334522385853627e-18 2.769321584771168780e-18
1.274916519921942381e+03 2.832696513376395176e-18 2.769016462980005426e-18
1.274936954201570188e+03 4.807719613644908960e-18 2.770218168367633958e-18
