1274.161983824139 2.8164078023243317e-15 3.4359538692190644e-18
1274.1670032758852 2.816094766598267e-15 2.3938866002234026e-18
1274.171585429158 2.8158287630043173e-15 2.5235181543970564e-18
1274.175949374028 2.816360885714202e-15 3.009209533888371e-18
1274.180297582653 2.815574540262193e-15 2.8412023921883136e-18
1274.1851570157232 2.8163011684790326e-15 2.045752648491385e-18
1274.189869745528 2.8151461642713843e-15 2.994117217580557e-18
1274.1942547653132 2.816032163104419e-15 2.9868120330559752e-18
1274.1986073523303 2.815504823316556e-15 3.078972321032399e-18
1274.203024466587 2.815346996388265e-15 2.9940722468966638e-18
1274.2080565493811 2.8149905267191657e-15 2.460686816650291e-18
1274.2129345937938 2.8157138902490535e-15 2.9895177051156757e-18
1274.2173098630137 2.815781500253928e-15 2.550871958462997e-18
1274.221691005777 2.8146809935740476e-15 3.0477687789941156e-18
1274.2265893040892 2.8154770559764787e-15 2.7846593839570814e-18
1274.231432129221 2.8152672624020868e-15 2.1472492008611604e-18
1274.2358518232727 2.8157502518906878e-15 2.6125249648352986e-18
1274.2403087201126 2.815296760502308e-15 2.766059923601812e-18
1274.2449670963879 2.8152579920800774e-15 2.3363313448332875e-18
1274.249828944561 2.8150248360467593e-15 2.1944961443141125e-18
1274.254297399256 2.815129944983576e-15 2.2949112353977092e-18
1274.2585519660295 2.8155080952890345e-15 3.181808327051983e-18
1274.2630246490287 2.8147140782965456e-15 2.8989010999707516e-18
1274.2679494748722 2.8149984762045374e-15 2.0970432666602356e-18
1274.272624825302 2.8145967181051863e-15 2.3764764053719285e-18
1274.2769531136857 2.8143753159000333e-15 2.4919577499159067e-18
1274.2811340755186 2.81592847277125e-15 3.598869984156371e-18
1274.2858340910475 2.8150308882728188e-15 3.0636862115878283e-18
1274.2907755673587 2.8145536300064293e-15 2.7887866094622912e-18
1274.295368582013 2.8134328439987698e-15 2.0333432921218095e-18
1274.2995494000575 2.81261602903629e-15 2.8058082358536917e-18
1274.3037656714857 2.810346834046323e-15 3.5273946710259084e-18
1274.3086283063228 2.805653369668635e-15 2.6164410442058086e-18
1274.3133310196124 2.801545003035779e-15 2.8116318846921324e-18
1274.31770113339 2.7981170630072517e-15 3.04608577094623e-18
1274.3219564386047 2.796796210599959e-15 3.1887491169171805e-18
1274.3265112557851 2.794149424726317e-15 2.690205193987867e-18
1274.331373896029 2.7941918159725963e-15 2.621024074522096e-18
1274.3358579396343 2.79405620270896e-15 2.723233706246852e-18
1274.340054047098 2.793727855455503e-15 2.9317356872393625e-18
1274.3441255684972 2.793413105501746e-15 3.7458624893097446e-18
1274.348973893058 2.792880263337181e-15 3.0764980976309918e-18
1274.3537835508614 2.7931437682320325e-15 2.4515604385595246e-18
1274.3580343140254 2.7927839002962607e-15 2.5038902988546477e-18
1274.3622383650309 2.7930523004601006e-15 3.0370143432239168e-18
1274.3666911974865 2.7922929789952043e-15 3.269021451846782e-18
1274.3720594834178 2.792293787335024e-15 3.053014484069969e-18
1274.3765624538612 2.7926984470743753e-15 2.8677282814705445e-18
1274.3808475322983 2.794268818974823e-15 3.510903380202406e-18
1274.3849003933585 2.7935562643912497e-15 2.947539163103586e-18
1274.389735924526 2.7941149847815244e-15 3.2345736090532994e-18
1274.394783486071 2.793830490508881e-15 2.593516948012237e-18
1274.3992289725686 2.7937519276212575e-15 2.6439370896565644e-18
1274.4033942233013 2.794736009434755e-15 2.5861141497848347e-18
1274.4079996922283 2.7956466823267995e-15 3.196991691192593e-18
1274.4131020400973 2.7973346060213662e-15 2.6018037781289518e-18
1274.4175918110939 2.800468211017411e-15 4.077646926822266e-18
1274.42199979057 2.804660468713526e-15 3.821557342529823e-18
1274.4261557248979 2.8069990795548436e-15 2.9657211488243445e-18
1274.4310735529468 2.8121288031553462e-15 3.3950393027738518e-18
1274.435834052505 2.8132524713895565e-15 2.6428152438003866e-18
1274.4400959206687 2.8152699154626576e-15 3.1084171428192018e-18
1274.444261167155 2.8152976571965333e-15 3.2399063907376007e-18
1274.4488665948015 2.814295776986268e-15 2.2356594605927783e-18
1274.4540562349998 2.814978681689946e-15 2.290033709228759e-18
1274.4584587764339 2.81610602797707e-15 2.3519762557683912e-18
1274.4627318415614 2.8158645472832277e-15 2.883773472537397e-18
1274.467067997935 2.8149848553415746e-15 3.1556515554852597e-18
1274.472036564355 2.8155387152583175e-15 2.9754733088259236e-18
1274.4767011319839 2.8143233589212443e-15 2.5314481595374733e-18
1274.4809628354424 2.815580368190683e-15 1.5950762209352267e-18
1274.4852923000324 2.8152406474929703e-15 3.4375970431507154e-18
1274.4901342995279 2.8153818007430522e-15 2.907300884513389e-18
1274.495237271971 2.8147732507307317e-15 3.272333481886461e-18
1274.4997585481349 2.8153126514922794e-15 2.3008234879761792e-18
1274.5040317558999 2.815260235170626e-15 3.1568345987639106e-18
1274.508524230641 2.8153365609199798e-15 2.602874236535563e-18
1274.5140394403827 2.8155447219649357e-15 2.7890238329608655e-18
1274.5185747587323 2.814950409139494e-15 2.3020291927239483e-18
1274.5227833592946 2.815908757989405e-15 2.4905740286438858e-18
1274.5269778968975 2.816188283113178e-15 2.1973668186488103e-18
1274.5320206349688 2.816300753011191e-15 3.0067733222448975e-18
1274.5373369003848 2.8157949442813436e-15 2.4438839201846377e-18
1274.5416238785376 2.8167763233823392e-15 2.6856771682236454e-18
1274.5458459604586 2.8151579312912617e-15 3.827785259030084e-18
1274.5504313239614 2.8153088179735988e-15 2.4135543807684792e-18
1274.5556691870604 2.8159964218842655e-15 2.31849901053859e-18
1274.5601496416161 2.8161635403864083e-15 2.9149054558718445e-18
1274.5643754120506 2.8170079820294243e-15 2.8658331348927414e-18
1274.568515779678 2.8165636927052524e-15 3.18904185421075e-18
1274.573589690769 2.815712242088585e-15 2.021797804879862e-18
1274.5785523350978 2.8162363792910614e-15 2.8773532716068273e-18
1274.582985939297 2.8169057295926147e-15 1.9404083653956316e-18
1274.5873253830887 2.8163160045598072e-15 2.439118739222806e-18
1274.5921057575886 2.816611329119399e-15 2.8110256429787335e-18
